CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpend,TransactionCount,Books,Clothing,Electronics,Furniture,Groceries,TotalInteractions,UnresolvedInteractions,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
423,53,F,Divorced,Low,1329.4499999999998,5,0.0,1104.79,224.66,0.0,0.0,0.0,0.0,2023-04-04,4,Mobile App,0
424,67,F,Widowed,Medium,965.41,7,0.0,0.0,595.68,155.07,214.66,1.0,1.0,2023-09-24,39,Website,0
425,60,F,Widowed,Medium,1768.53,9,192.85000000000002,0.0,1384.6399999999999,0.0,191.04,2.0,1.0,2023-11-03,33,Website,0
426,27,F,Divorced,High,1465.9299999999998,7,208.48,689.42,0.0,498.66999999999996,69.36,0.0,0.0,2023-09-10,31,Website,0
427,62,F,Divorced,Low,521.56,3,134.34,0.0,0.0,257.03,130.19,2.0,0.0,2023-08-14,13,Online Banking,0
428,31,M,Widowed,High,2414.15,8,844.87,295.31,261.91,268.05,744.01,2.0,1.0,2023-08-10,36,Mobile App,0
429,24,F,Married,Medium,1361.3899999999999,5,44.26,0.0,0.0,963.89,353.24,2.0,1.0,2023-01-11,10,Mobile App,0
430,56,M,Married,Medium,148.98,1,0.0,0.0,0.0,148.98,0.0,2.0,1.0,2023-07-02,47,Online Banking,0
431,57,F,Married,High,233.87,2,0.0,101.27,0.0,132.6,0.0,1.0,0.0,2023-05-26,31,Website,0
432,26,M,Married,Low,1834.48,7,449.38,579.1600000000001,0.0,298.09,507.84999999999997,0.0,0.0,2023-12-16,26,Mobile App,0
433,31,M,Single,Medium,1302.43,5,0.0,0.0,402.58000000000004,445.25,454.6,0.0,0.0,2023-12-03,14,Mobile App,1
434,25,F,Married,Medium,41.19,1,0.0,0.0,41.19,0.0,0.0,2.0,1.0,2023-11-09,4,Mobile App,0
435,34,M,Widowed,Low,488.45,1,488.45,0.0,0.0,0.0,0.0,1.0,0.0,2023-03-18,33,Online Banking,0
436,40,F,Widowed,Medium,543.99,3,165.23,9.43,0.0,369.33,0.0,2.0,1.0,2023-09-18,47,Website,0
437,33,M,Widowed,Low,1698.21,8,470.15000000000003,359.84000000000003,409.42999999999995,0.0,458.78999999999996,0.0,0.0,2023-09-20,13,Website,0
438,43,M,Married,Low,2131.01,7,0.0,711.9200000000001,570.89,397.77,450.43,1.0,0.0,2023-04-20,48,Website,0
439,26,F,Divorced,Medium,1373.54,7,304.44,0.0,944.34,0.0,124.75999999999999,2.0,2.0,2023-02-20,41,Online Banking,0
440,53,M,Widowed,High,1920.61,8,625.56,355.83,488.65,450.57,0.0,2.0,1.0,2023-02-19,34,Online Banking,0
441,24,F,Married,Medium,2560.36,8,69.42,612.18,816.11,0.0,1062.6499999999999,1.0,1.0,2023-10-28,43,Mobile App,1
442,35,M,Single,Medium,412.55,1,0.0,0.0,412.55,0.0,0.0,1.0,0.0,2023-06-20,35,Mobile App,0
443,25,F,Single,Medium,1115.64,5,324.23,273.58,252.54000000000002,0.0,265.29,0.0,0.0,2023-06-08,28,Website,0
444,38,M,Widowed,Medium,387.51,2,387.51,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-06,31,Mobile App,0
445,43,M,Divorced,High,1002.46,5,556.68,27.91,262.76,155.11,0.0,2.0,1.0,2023-05-27,30,Online Banking,0
446,20,F,Single,High,1516.93,6,88.08,444.16,428.3,0.0,556.39,2.0,1.0,2023-10-13,32,Mobile App,0
447,34,F,Married,High,169.69,1,0.0,169.69,0.0,0.0,0.0,0.0,0.0,2023-12-01,13,Website,0
448,68,M,Married,Low,1461.03,7,212.2,0.0,222.34000000000003,307.47,719.02,0.0,0.0,2023-09-08,41,Mobile App,0
449,63,F,Single,High,1460.65,5,0.0,476.78,0.0,472.19,511.68,2.0,2.0,2023-05-11,34,Mobile App,0
450,41,M,Widowed,Low,1527.63,5,348.37,162.67,292.95,307.78,415.86,0.0,0.0,2023-09-08,8,Website,1
451,42,M,Widowed,Medium,364.46,2,0.0,0.0,0.0,30.37,334.09,2.0,1.0,2023-07-13,42,Mobile App,0
452,22,M,Single,High,2341.48,8,618.64,0.0,416.67,0.0,1306.17,1.0,1.0,2023-10-18,25,Online Banking,0
453,54,F,Married,High,346.54,1,0.0,0.0,346.54,0.0,0.0,0.0,0.0,2023-04-20,33,Online Banking,0
454,62,F,Divorced,High,472.88,2,453.12,19.76,0.0,0.0,0.0,0.0,0.0,2023-07-13,10,Online Banking,0
455,67,F,Married,High,565.79,3,0.0,14.78,0.0,422.07,128.94,2.0,0.0,2023-12-23,40,Website,0
456,41,M,Divorced,High,2402.0,9,836.4100000000001,231.29,911.95,0.0,422.35,1.0,1.0,2023-11-22,34,Mobile App,0
457,48,M,Divorced,Medium,1730.33,8,454.78,477.15,366.66,431.74,0.0,2.0,2.0,2023-06-14,44,Website,0
458,43,M,Single,High,2767.15,9,378.3,536.86,418.2,769.06,664.73,0.0,0.0,2023-01-10,33,Website,0
459,38,F,Widowed,Low,62.87,1,0.0,0.0,0.0,0.0,62.87,1.0,1.0,2023-03-13,5,Mobile App,0
460,51,M,Divorced,Low,336.72,1,336.72,0.0,0.0,0.0,0.0,2.0,2.0,2023-02-24,45,Online Banking,0
461,55,F,Married,High,449.87,1,0.0,0.0,449.87,0.0,0.0,2.0,2.0,2023-07-15,27,Online Banking,0
462,41,F,Widowed,Low,391.36,3,0.0,14.05,0.0,286.29,91.02,0.0,0.0,2023-04-09,8,Online Banking,1
463,45,F,Widowed,High,1668.22,7,0.0,423.82,364.48,879.92,0.0,0.0,0.0,2023-04-17,7,Online Banking,0
464,47,F,Married,Medium,2166.33,9,240.63,1047.37,447.0,174.86,256.47,0.0,0.0,2023-12-11,22,Website,0
465,51,F,Single,Low,1217.08,4,443.18,324.6,0.0,0.0,449.3,0.0,0.0,2023-11-14,46,Website,0
466,69,M,Widowed,High,1918.1599999999999,8,0.0,829.89,219.79000000000002,167.49,700.99,0.0,0.0,2023-06-25,28,Online Banking,1
467,69,M,Divorced,Low,1104.21,4,358.72,363.26,0.0,0.0,382.23,1.0,0.0,2023-12-17,9,Website,0
468,40,M,Married,High,818.31,4,0.0,131.09,638.96,48.26,0.0,0.0,0.0,2023-12-23,31,Online Banking,0
469,25,M,Divorced,Low,1626.7,6,349.28,118.83,428.66,729.9300000000001,0.0,2.0,2.0,2023-10-24,4,Mobile App,1
470,59,F,Married,Medium,1916.68,6,483.16,302.65,342.97,470.08,317.82,1.0,1.0,2023-06-09,5,Website,1
471,67,F,Married,Low,1109.17,5,342.44,355.76,327.02,0.0,83.95,2.0,1.0,2023-01-10,13,Mobile App,0
472,27,F,Widowed,Low,2217.2799999999997,9,826.41,262.13,203.67,336.75,588.3199999999999,0.0,0.0,2023-12-30,6,Mobile App,0
473,18,M,Married,Low,251.45999999999998,3,71.14,0.0,0.0,36.67,143.65,0.0,0.0,2023-01-17,23,Online Banking,0
474,37,M,Widowed,Low,2460.07,9,609.8299999999999,629.96,688.31,0.0,531.97,2.0,1.0,2023-03-15,47,Online Banking,0
475,54,F,Married,High,1635.1299999999999,6,549.14,0.0,591.67,494.32,0.0,1.0,0.0,2023-05-08,35,Mobile App,0
476,35,M,Widowed,Medium,2145.93,8,0.0,331.66999999999996,0.0,1475.01,339.25,1.0,0.0,2023-01-30,34,Mobile App,0
477,38,M,Widowed,Medium,806.96,6,0.0,16.38,504.44,115.2,170.94,0.0,0.0,2023-11-20,38,Online Banking,0
478,66,M,Single,Low,1615.8400000000001,5,0.0,936.85,179.86,499.13,0.0,0.0,0.0,2023-07-16,34,Mobile App,1
479,21,F,Widowed,Low,1184.28,5,133.62,0.0,678.8199999999999,48.21,323.63,2.0,1.0,2023-09-03,11,Website,0
480,60,M,Widowed,Medium,1351.01,8,302.82,680.76,155.09,0.0,212.34,1.0,1.0,2023-06-09,6,Website,1
481,19,F,Widowed,Medium,3386.04,9,2462.82,0.0,562.4300000000001,360.79,0.0,1.0,0.0,2023-07-19,32,Website,0
482,38,M,Single,Medium,2624.42,9,0.0,796.39,1446.01,0.0,382.02,2.0,0.0,2023-01-25,35,Website,1
483,54,F,Divorced,Medium,1262.48,6,0.0,308.09000000000003,108.49000000000001,444.73,401.17,1.0,1.0,2023-03-23,34,Mobile App,0
484,22,M,Divorced,Low,988.39,7,0.0,102.19,44.59,0.0,841.61,0.0,0.0,2023-04-13,43,Mobile App,0
485,34,M,Single,Medium,2129.71,7,633.07,408.97,130.05,20.84,936.78,1.0,0.0,2023-09-15,28,Mobile App,0
486,66,F,Widowed,Low,758.73,4,0.0,0.0,83.77,418.19,256.77,2.0,1.0,2023-08-18,5,Online Banking,0
487,65,F,Widowed,Low,1624.23,7,449.2,251.86,432.96,490.21,0.0,2.0,1.0,2023-10-11,34,Mobile App,0
488,28,F,Married,Medium,393.84,1,393.84,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-14,33,Mobile App,1
489,63,M,Divorced,High,1101.11,6,0.0,455.07,0.0,200.29,445.75,0.0,0.0,2023-11-23,12,Online Banking,0
490,58,F,Widowed,Low,2063.08,7,278.71,440.97,429.84,649.35,264.21,2.0,1.0,2023-02-28,40,Online Banking,0
491,48,M,Widowed,Medium,1483.12,6,229.11,0.0,52.61,1023.6800000000001,177.72,1.0,0.0,2023-11-30,44,Website,1
492,45,F,Divorced,Low,1491.8,5,414.38,700.81,0.0,0.0,376.61,0.0,0.0,2023-01-06,38,Online Banking,0
493,61,M,Widowed,High,976.0,4,47.01,0.0,587.6800000000001,341.31,0.0,0.0,0.0,2023-08-29,44,Online Banking,0
494,49,M,Single,Medium,269.73,1,0.0,0.0,269.73,0.0,0.0,1.0,0.0,2023-10-08,12,Mobile App,0
495,38,M,Widowed,Low,1738.1399999999999,6,371.46,406.87,219.8,482.37,257.64,1.0,1.0,2023-01-07,37,Online Banking,0
496,24,F,Widowed,High,216.79,2,104.08,0.0,0.0,0.0,112.71,1.0,0.0,2023-12-29,1,Website,0
497,27,M,Divorced,High,1554.77,6,0.0,423.73,446.53999999999996,548.73,135.77,2.0,2.0,2023-08-30,40,Mobile App,0
498,45,F,Single,Low,763.91,2,325.9,0.0,0.0,438.01,0.0,0.0,0.0,2023-06-28,5,Website,1
499,65,M,Married,Medium,458.77,2,335.67,123.1,0.0,0.0,0.0,1.0,0.0,2023-11-30,2,Mobile App,0
500,53,M,Divorced,Medium,2429.2200000000003,9,285.66,969.12,54.28,680.9200000000001,439.24,0.0,0.0,2023-11-22,46,Online Banking,0
501,37,M,Married,Low,1317.1799999999998,8,344.81,90.9,815.29,13.43,52.75,0.0,0.0,2023-04-15,25,Online Banking,0
502,30,M,Married,High,703.3299999999999,4,0.0,222.66,0.0,392.33,88.34,2.0,2.0,2023-09-20,38,Mobile App,0
503,36,F,Single,High,1336.58,6,275.59,0.0,335.28,527.16,198.55,0.0,0.0,2023-12-07,25,Website,0
504,67,M,Married,High,551.93,3,110.7,0.0,0.0,229.14,212.09,1.0,1.0,2023-11-04,48,Mobile App,0
505,28,M,Single,High,2312.7,7,1079.39,665.04,0.0,568.27,0.0,2.0,1.0,2023-06-23,22,Mobile App,0
506,52,F,Widowed,Low,1009.74,4,0.0,315.84,68.56,0.0,625.34,2.0,2.0,2023-08-10,1,Online Banking,1
507,51,M,Single,High,2325.03,9,296.26,747.16,650.12,631.49,0.0,2.0,1.0,2023-10-15,25,Online Banking,1
508,61,F,Divorced,Low,1536.61,5,874.41,0.0,0.0,225.5,436.7,0.0,0.0,2023-10-21,33,Online Banking,0
509,21,F,Married,Medium,2446.54,9,394.75,895.23,225.93,91.13,839.5,1.0,1.0,2023-08-08,22,Website,1
510,30,M,Single,Medium,392.1,1,0.0,0.0,0.0,0.0,392.1,1.0,1.0,2023-07-04,31,Mobile App,1
511,54,M,Divorced,High,2027.8799999999999,9,740.78,331.33,170.6,428.15,357.02,1.0,0.0,2023-02-12,19,Online Banking,1
512,19,F,Single,High,1362.35,5,29.73,0.0,0.0,554.26,778.36,0.0,0.0,2023-08-02,48,Mobile App,0
513,67,F,Married,High,172.81,1,0.0,172.81,0.0,0.0,0.0,0.0,0.0,2023-06-18,18,Online Banking,0
514,18,F,Married,Medium,1606.29,6,96.18,140.03,596.44,773.64,0.0,0.0,0.0,2023-07-23,1,Mobile App,0
515,57,F,Divorced,Low,1639.58,6,0.0,502.98,439.65,459.16,237.79,0.0,0.0,2023-01-06,19,Online Banking,0
516,42,F,Divorced,Low,612.22,3,0.0,10.7,0.0,601.52,0.0,0.0,0.0,2023-12-28,14,Mobile App,1
517,54,F,Divorced,Low,1073.98,5,384.87,0.0,282.68,0.0,406.43,0.0,0.0,2023-01-11,11,Online Banking,0
518,53,F,Divorced,High,3078.6,9,1168.88,245.64,85.19,400.54,1178.35,2.0,1.0,2023-09-25,8,Mobile App,1
519,23,F,Divorced,Low,1894.4,9,298.12,440.76,416.66999999999996,112.37,626.48,2.0,1.0,2023-06-09,18,Mobile App,0
520,24,M,Married,High,1959.29,5,177.19,458.25,0.0,1323.85,0.0,2.0,0.0,2023-07-16,9,Mobile App,0
521,21,F,Widowed,Medium,645.75,2,0.0,0.0,440.27,205.48,0.0,2.0,1.0,2023-02-09,43,Website,1
522,52,M,Divorced,Low,2557.54,9,494.34,966.0899999999999,553.52,47.53,496.06,2.0,1.0,2023-09-15,28,Website,0
523,58,M,Widowed,High,2090.02,9,199.93,367.4,724.3299999999999,130.29,668.07,0.0,0.0,2023-08-22,11,Mobile App,0
524,51,F,Divorced,Low,2565.36,9,230.01,1431.31,0.0,863.26,40.78,1.0,1.0,2023-10-30,49,Online Banking,0
525,46,F,Divorced,Medium,462.44,4,0.0,132.07,0.0,78.73,251.64,1.0,1.0,2023-12-07,41,Website,0
526,22,M,Divorced,Low,446.32,4,228.84,83.16,0.0,0.0,134.32,1.0,0.0,2023-02-14,30,Online Banking,0
527,44,M,Married,Low,343.51,3,0.0,0.0,194.57,148.94,0.0,0.0,0.0,2023-12-28,44,Online Banking,0
528,50,F,Widowed,Medium,1353.55,6,790.8399999999999,24.4,455.52,82.79,0.0,1.0,0.0,2023-05-16,27,Online Banking,0
529,63,F,Married,High,2333.7200000000003,8,748.0799999999999,0.0,167.45,492.19,926.0,1.0,1.0,2023-05-18,26,Online Banking,0
530,69,F,Single,High,1311.6399999999999,6,74.37,0.0,249.21,234.51,753.55,0.0,0.0,2023-12-06,49,Mobile App,1
531,27,F,Divorced,High,2008.12,9,77.95,1060.58,0.0,545.59,324.0,1.0,1.0,2023-11-09,12,Online Banking,1
532,23,M,Divorced,Low,2372.58,8,465.2,491.91,1415.47,0.0,0.0,2.0,1.0,2023-10-22,38,Website,0
533,51,M,Widowed,Low,388.31,1,388.31,0.0,0.0,0.0,0.0,1.0,1.0,2023-10-29,27,Mobile App,0
534,25,M,Married,High,536.31,3,285.77,30.78,219.76,0.0,0.0,2.0,2.0,2023-08-16,37,Mobile App,0
535,48,M,Married,High,2145.98,8,936.63,353.88,0.0,855.4699999999999,0.0,0.0,0.0,2023-06-26,17,Mobile App,0
536,26,M,Married,Low,1639.36,4,0.0,362.3,491.76,785.3,0.0,1.0,1.0,2023-11-10,46,Mobile App,0
537,38,M,Divorced,High,2067.57,6,655.1800000000001,440.58,694.4300000000001,277.38,0.0,0.0,0.0,2023-05-27,9,Online Banking,1
538,25,M,Widowed,High,651.88,2,0.0,0.0,0.0,239.97,411.91,2.0,1.0,2023-06-13,6,Online Banking,0
539,21,F,Single,Low,1286.35,6,469.69,533.09,0.0,70.36,213.21,2.0,1.0,2023-09-22,13,Mobile App,0
540,39,F,Single,Medium,649.47,2,440.22,209.25,0.0,0.0,0.0,1.0,1.0,2023-01-17,6,Online Banking,0
541,45,F,Married,Low,185.03,2,57.74,127.29,0.0,0.0,0.0,2.0,1.0,2023-09-22,38,Mobile App,0
542,62,F,Widowed,High,344.77,3,51.98,207.32,85.47,0.0,0.0,0.0,0.0,2023-07-07,4,Mobile App,0
543,21,M,Married,High,939.83,5,126.55,17.64,0.0,103.23,692.4100000000001,1.0,1.0,2023-08-25,16,Online Banking,1
544,56,M,Married,Medium,1099.45,4,445.72,0.0,496.08000000000004,0.0,157.65,1.0,1.0,2023-02-21,36,Website,0
545,38,F,Married,Medium,452.87,2,0.0,195.78,0.0,0.0,257.09,2.0,0.0,2023-10-08,43,Website,1
546,25,M,Single,Low,575.05,2,0.0,0.0,426.34,0.0,148.71,2.0,0.0,2023-02-10,14,Online Banking,0
547,37,M,Single,Medium,716.14,3,550.24,165.9,0.0,0.0,0.0,0.0,0.0,2023-01-22,29,Website,0
548,49,M,Married,High,2116.14,9,656.59,489.22999999999996,373.58,570.1,26.64,0.0,0.0,2023-11-29,24,Website,0
549,18,M,Widowed,High,358.67,2,358.67,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-02,39,Mobile App,0
550,23,F,Single,High,2140.26,8,617.56,0.0,341.95,41.24,1139.51,2.0,1.0,2023-12-30,39,Online Banking,0
551,45,F,Married,High,3027.91,9,1025.9,735.13,260.8,572.74,433.34,2.0,2.0,2023-01-03,45,Mobile App,0
552,61,F,Single,Medium,1049.96,3,590.22,0.0,0.0,459.74,0.0,0.0,0.0,2023-02-05,25,Website,0
553,48,F,Divorced,High,2125.61,7,446.46,508.47999999999996,571.0,438.49,161.18,0.0,0.0,2023-11-24,46,Website,0
554,27,M,Divorced,High,1822.54,6,710.5,280.76,184.93,274.42,371.93,1.0,0.0,2023-09-25,46,Mobile App,0
555,37,F,Single,High,393.99,2,0.0,100.29,293.7,0.0,0.0,0.0,0.0,2023-11-09,3,Website,0
556,25,M,Married,Low,2132.54,7,83.91,774.46,281.8,0.0,992.3700000000001,1.0,0.0,2023-02-09,42,Online Banking,0
557,39,F,Single,Low,1179.98,3,483.12,0.0,0.0,314.72,382.14,2.0,1.0,2023-12-02,27,Online Banking,0
558,55,M,Widowed,High,1722.97,6,369.73,716.86,30.81,154.47,451.1,0.0,0.0,2023-10-24,12,Online Banking,0
559,46,F,Married,Medium,2151.66,7,964.79,156.5,251.49,778.88,0.0,1.0,1.0,2023-08-15,43,Website,0
560,26,M,Married,Medium,203.34,2,0.0,0.0,0.0,7.26,196.08,0.0,0.0,2023-12-20,2,Mobile App,1
561,61,M,Married,Low,1369.4,6,35.65,983.82,0.0,349.93,0.0,1.0,0.0,2023-10-22,38,Online Banking,0
562,64,M,Married,Low,2160.95,9,439.1,351.1,46.83,779.8299999999999,544.09,0.0,0.0,2023-05-13,26,Online Banking,1
563,18,M,Widowed,Medium,1090.13,5,761.81,328.32,0.0,0.0,0.0,0.0,0.0,2023-06-12,29,Mobile App,0
564,58,M,Single,Low,1859.23,7,0.0,0.0,1114.8000000000002,135.45,608.98,0.0,0.0,2023-06-06,45,Online Banking,0
565,69,M,Single,Low,2436.25,6,152.13,0.0,0.0,1424.54,859.5799999999999,2.0,1.0,2023-04-22,30,Website,1
566,56,M,Divorced,High,1867.21,7,481.23,0.0,166.5,751.72,467.76,0.0,0.0,2023-06-15,38,Online Banking,0
567,43,M,Married,Medium,472.36,1,0.0,0.0,0.0,0.0,472.36,0.0,0.0,2023-11-27,41,Online Banking,0
568,28,M,Divorced,High,1051.21,3,0.0,0.0,180.83,0.0,870.38,1.0,0.0,2023-08-16,32,Online Banking,0
569,69,F,Widowed,Low,1550.8500000000001,6,422.24,222.58,269.34000000000003,636.69,0.0,1.0,0.0,2023-11-22,38,Online Banking,0
570,52,F,Single,Low,2358.04,7,366.96,537.76,0.0,249.65,1203.67,2.0,1.0,2023-08-04,21,Mobile App,0
571,41,F,Single,Low,962.48,3,490.5,0.0,0.0,471.98,0.0,1.0,1.0,2023-04-25,8,Website,0
572,50,F,Married,Low,538.06,2,0.0,77.47,460.59,0.0,0.0,0.0,0.0,2023-01-26,6,Website,0
573,37,F,Single,Medium,1331.4,5,0.0,397.85,0.0,0.0,933.55,0.0,0.0,2023-01-23,4,Website,0
574,44,M,Widowed,Medium,2437.4,9,0.0,343.32,273.28,789.21,1031.59,1.0,0.0,2023-04-01,17,Mobile App,1
575,32,F,Widowed,Medium,1550.26,9,283.52,245.89999999999998,595.02,425.82,0.0,2.0,1.0,2023-07-10,21,Mobile App,0
576,50,F,Married,Medium,755.9300000000001,4,469.73,0.0,0.0,75.14,211.06,2.0,2.0,2023-12-21,4,Website,1
577,69,M,Divorced,High,2373.23,8,393.67,0.0,299.01,557.26,1123.29,1.0,1.0,2023-04-25,35,Website,1
578,24,F,Married,High,715.6,3,487.42,0.0,102.66,125.52,0.0,1.0,0.0,2023-04-23,30,Mobile App,0
579,51,F,Widowed,High,402.41,2,0.0,0.0,0.0,402.41,0.0,0.0,0.0,2023-05-23,27,Online Banking,1
580,62,M,Single,Low,232.75,2,0.0,0.0,0.0,0.0,232.75,2.0,1.0,2023-12-01,12,Website,0
581,68,F,Single,Medium,407.65999999999997,2,0.0,322.33,0.0,85.33,0.0,1.0,1.0,2023-03-25,48,Mobile App,0
582,63,F,Single,Medium,1876.3600000000001,7,594.94,829.67,0.0,0.0,451.75,0.0,0.0,2023-10-18,20,Online Banking,0
583,59,M,Widowed,Medium,783.96,4,0.0,506.11,93.88,183.97,0.0,0.0,0.0,2023-02-15,40,Online Banking,0
584,22,M,Divorced,High,1677.08,7,0.0,243.9,906.3199999999999,179.95,346.90999999999997,2.0,1.0,2023-11-07,44,Online Banking,0
585,47,M,Married,Low,1709.36,6,578.6700000000001,432.45,0.0,290.91,407.33,2.0,0.0,2023-04-08,41,Online Banking,0
586,45,M,Divorced,Low,1667.53,5,0.0,0.0,1246.96,0.0,420.57,1.0,1.0,2023-11-14,33,Online Banking,1
587,35,F,Single,Low,623.49,3,0.0,0.0,167.31,231.03,225.15,1.0,0.0,2023-04-01,10,Website,0
588,53,F,Married,High,1726.51,8,248.64,332.98999999999995,1144.88,0.0,0.0,2.0,1.0,2023-11-21,5,Mobile App,1
589,20,F,Widowed,Medium,2356.94,9,468.87,1467.74,0.0,0.0,420.33,2.0,1.0,2023-04-20,11,Mobile App,1
590,38,M,Widowed,High,1383.59,9,187.45999999999998,55.54,0.0,394.97,745.62,0.0,0.0,2023-10-14,21,Mobile App,0
591,63,F,Divorced,Medium,215.12,1,0.0,0.0,215.12,0.0,0.0,2.0,1.0,2023-04-23,20,Online Banking,0
592,33,M,Married,Low,2642.14,8,0.0,794.3499999999999,1071.95,697.8,78.04,0.0,0.0,2023-02-03,44,Mobile App,0
593,54,F,Single,Medium,2959.62,9,874.3699999999999,339.06,952.36,564.54,229.29,1.0,0.0,2023-01-04,9,Online Banking,0
594,59,M,Divorced,Low,2544.69,9,443.38,225.49,1198.04,281.07,396.71,2.0,1.0,2023-06-09,30,Mobile App,0
595,22,F,Widowed,Low,2270.36,8,0.0,0.0,163.2,840.1,1267.06,1.0,0.0,2023-04-23,48,Online Banking,0
596,67,F,Married,Low,1346.76,5,0.0,0.0,625.13,721.63,0.0,0.0,0.0,2023-06-07,4,Mobile App,0
597,68,M,Married,Medium,1726.8999999999999,7,0.0,827.75,0.0,436.73999999999995,462.40999999999997,1.0,1.0,2023-10-17,9,Website,0
598,31,M,Widowed,High,1906.1000000000001,7,78.73,520.15,0.0,493.95,813.27,0.0,0.0,2023-07-09,40,Online Banking,0
599,48,M,Single,Low,2347.42,9,217.34,422.71000000000004,800.13,0.0,907.24,2.0,0.0,2023-12-16,3,Website,0
600,63,F,Single,Medium,865.0,4,390.43,0.0,120.87,84.17,269.53,1.0,1.0,2023-11-22,38,Online Banking,0
601,41,F,Widowed,Low,2473.79,8,911.4399999999999,513.51,281.08,421.18,346.58,2.0,1.0,2023-09-11,25,Website,0
602,52,M,Widowed,Medium,1158.83,9,133.57,0.0,277.26,378.55000000000007,369.45,0.0,0.0,2023-05-13,37,Mobile App,1
603,53,M,Single,High,1476.4,5,0.0,348.8,689.92,0.0,437.67999999999995,0.0,0.0,2023-06-16,30,Mobile App,0
604,27,M,Divorced,Low,437.92999999999995,3,0.0,300.03,122.1,0.0,15.8,2.0,1.0,2023-05-06,31,Website,0
605,44,M,Divorced,Low,1187.98,4,879.48,0.0,308.5,0.0,0.0,0.0,0.0,2023-01-13,17,Mobile App,1
606,44,F,Married,Low,271.99,1,0.0,0.0,0.0,0.0,271.99,0.0,0.0,2023-10-03,10,Website,0
607,40,M,Married,High,1489.51,5,710.45,0.0,462.96000000000004,0.0,316.1,1.0,1.0,2023-01-16,8,Mobile App,1
608,30,M,Divorced,Medium,2463.96,9,304.45,710.07,802.69,0.0,646.75,1.0,1.0,2023-01-14,2,Mobile App,0
609,33,F,Married,Low,110.77,1,0.0,0.0,0.0,110.77,0.0,2.0,1.0,2023-12-21,32,Website,0
610,52,F,Divorced,Low,1504.22,5,0.0,1088.84,232.0,183.38,0.0,0.0,0.0,2023-12-07,11,Mobile App,0
611,44,M,Married,High,624.87,3,0.0,264.56,337.62,0.0,22.69,1.0,1.0,2023-10-11,10,Online Banking,0
612,69,F,Divorced,Medium,1688.29,7,0.0,474.45000000000005,697.69,106.31,409.84000000000003,2.0,0.0,2023-12-17,41,Online Banking,0
613,56,M,Married,High,612.18,3,0.0,0.0,0.0,353.12,259.06,0.0,0.0,2023-08-26,32,Online Banking,0
614,64,F,Married,High,1239.16,3,440.61,313.17,0.0,0.0,485.38,1.0,0.0,2023-03-25,24,Mobile App,1
615,34,F,Divorced,Low,481.67999999999995,3,0.0,0.0,0.0,17.32,464.36,2.0,1.0,2023-08-11,7,Online Banking,0
616,65,M,Single,Medium,1674.35,8,104.3,249.05,275.59,691.14,354.27,1.0,1.0,2023-08-14,29,Online Banking,1
617,58,F,Divorced,Low,2146.58,7,468.77,74.88,557.09,701.4200000000001,344.42,0.0,0.0,2023-01-22,2,Online Banking,1
618,18,M,Divorced,Low,1025.54,7,0.0,158.63,190.56,142.62,533.73,2.0,0.0,2023-11-20,16,Mobile App,1
619,28,M,Widowed,High,244.19,1,0.0,0.0,0.0,0.0,244.19,1.0,1.0,2023-04-27,31,Online Banking,1
620,29,F,Single,High,694.35,3,0.0,0.0,365.99,0.0,328.36,1.0,1.0,2023-02-25,12,Online Banking,0
621,31,F,Married,Low,204.8,2,0.0,0.0,0.0,0.0,204.8,1.0,0.0,2023-08-15,32,Online Banking,0
622,25,M,Single,High,754.54,5,307.51,0.0,198.61,110.17,138.25,1.0,1.0,2023-10-01,47,Online Banking,0
623,48,F,Single,High,1074.25,7,340.05,0.0,154.53,484.95000000000005,94.72,2.0,2.0,2023-04-12,41,Online Banking,0
624,24,F,Single,Medium,934.44,4,0.0,236.7,436.81,260.93,0.0,0.0,0.0,2023-11-19,18,Website,0
625,63,F,Widowed,Low,2452.39,9,703.71,0.0,681.8399999999999,626.72,440.12,0.0,0.0,2023-08-03,3,Mobile App,1
626,48,M,Widowed,Low,2416.9,8,501.42999999999995,1022.33,414.53999999999996,0.0,478.6,0.0,0.0,2023-02-27,16,Website,0
627,33,F,Married,Medium,1929.48,6,397.9,288.34,706.71,412.85,123.68,1.0,0.0,2023-11-16,49,Website,1
628,59,F,Divorced,High,67.65,1,0.0,0.0,0.0,0.0,67.65,1.0,0.0,2023-01-16,42,Website,0
629,56,M,Single,Medium,657.3699999999999,3,464.16999999999996,0.0,0.0,0.0,193.2,2.0,1.0,2023-01-07,18,Online Banking,0
630,61,F,Married,Medium,942.44,2,0.0,0.0,942.44,0.0,0.0,1.0,1.0,2023-08-17,44,Website,1
631,36,M,Married,Medium,238.83,1,238.83,0.0,0.0,0.0,0.0,2.0,1.0,2023-07-23,15,Website,0
632,25,M,Widowed,High,1060.8600000000001,6,447.31,386.65,41.29,185.61,0.0,1.0,1.0,2023-11-28,41,Online Banking,0
633,46,M,Divorced,Medium,1985.72,8,0.0,677.1800000000001,72.47,241.96,994.11,2.0,2.0,2023-11-04,37,Online Banking,0
